URL, Status Code
https://www.cnn.com/2018/09/11/opinions/serena-williams-cartoon-australia-barry/index.html,200
https://www.cnn.com/travel/article/captain-cook-endeavour-boat-intl/index.html,200
https://www.cnn.com/2017/10/25/health/cdc-mumps-outbreak-syracuse-university/index.html,200
https://www.cnn.com/profiles/natalie-allen-profile,200
https://www.cnn.com/videos/entertainment/2018/09/29/marty-balin-dies-jefferson-airplane-starship-singer-vpx.hln/video/playlists/top-news-videos/,200
https://www.cnn.com/profiles/w-kamau-bell-profile,200
https://www.cnn.com/videos/travel/2018/09/19/the-hms-endeavour-could-finally-be-found-orig-tc.cnn,200
https://www.cnn.com/videos/us/2018/09/23/florence-dead-fish-north-carolina-highway-flooding-vpx-nr.cnn,200
https://www.cnn.com/2017/11/06/health/baby-technology-products-teching/index.html,200
https://www.cnn.com/2018/09/28/us/florence-flood-jail-van-drowning/index.html,200
https://www.cnn.com/2017/10/19/health/children-smartphone-tablet-use-report/index.html,200
https://www.cnn.com/videos/tv/2018/09/25/iyw-florence-donation-campaign-trnd.wls,200
https://www.cnn.com/2017/10/13/opinions/adoption-uganda-opinion-davis/index.html,200
https://www.cnn.com/2018/09/26/us/florence-georgetown-flooding-wxc/index.html,200
https://www.cnn.com/2017/09/13/health/money-talking-to-kids-parenting/index.html,200
https://www.cnn.com/2018/09/27/us/florence-flooding-aftermath-trnd/index.html,200
https://www.cnn.com/profiles/ana-cabrera-profile,200
https://www.cnn.com/2018/08/30/sport/australia-nfl-punting-factory-intl-spt/index.html,200
https://www.cnn.com/style/article/south-australia-shiva-statue-stolen-intl/index.html,200
https://www.cnn.com/2017/11/27/health/girls-adhd-signs-partner/index.html,200
https://www.cnn.com/2018/09/28/asia/japan-hayabusa-rovers-first-video-intl/index.html,200
https://www.cnn.com/profiles/joe-johns-profile,200
https://www.cnn.com/2017/11/15/health/screen-time-averages-parenting/index.html,200
https://www.cnn.com/2017/10/30/health/acetaminophen-adhd-pregnancy-study/index.html,200
https://www.cnn.com/2017/10/18/health/puberty-book-periods-parenting/index.html,200
https://www.cnn.com/profiles/jim-acosta-profile,200
https://www.cnn.com/2017/10/23/health/listeria-recall-vegetables/index.html,200
https://www.cnn.com/profiles/guillermo-arduino-profile,200
https://www.cnn.com/2018/09/19/australia/australia-strawberry-sabotage-needles-intl/index.html,200
https://www.cnn.com/2017/09/06/health/good-manners-teaching-kids-parenting/index.html,200
https://www.cnn.com/2018/08/15/opinions/australian-muslims-society-intl/index.html,200
https://www.cnn.com/2017/09/26/health/gender-equality-teaching-children-parenting/index.html,200
https://www.cnn.com/2018/09/17/us/florence-hurricane-tropical-storm/index.html,200
https://www.cnn.com/profiles/carol-costello,200
https://www.cnn.com/videos/politics/2018/09/29/steve-bannon-michael-avenatti-2020-bill-maher-ewoh-orig.cnn/video/playlists/top-news-videos/,200
https://www.cnn.com/2017/11/15/health/black-women-maternal-mortality/index.html,200
https://www.cnn.com/2018/09/17/world/iyw-typhoon-how-to-help/index.html,200
https://www.cnn.com/2017/11/30/health/raising-good-men-go-ask-your-dad/index.html,200
https://www.cnn.com/profiles/richard-roth-profile,200
https://www.cnn.com/profiles/rosemary-church-profile,200
http://www.cnn.com/interactive/storm-tracker/,200
https://www.cnn.com/videos/world/2018/09/26/macron-speech-unga-trump-us-policies-sot-vpx.cnn/video/playlists/top-news-videos/,200
https://www.cnn.com/travel/article/champagne-space/index.html,200
https://www.cnn.com/videos/politics/2018/09/28/jeff-flake-kavanaugh-confronted-by-protesters-elevator-nr-vpx.cnn/video/playlists/top-news-videos/,200
https://www.cnn.com/profiles/christina-macfarlane,200
https://www.cnn.com/profiles/boris-sanchez-profile,200
https://www.cnn.com/2018/09/16/australia/australia-needles-strawberries/index.html,200
https://www.cnn.com/profiles/alison-kosik-profile,200
https://www.cnn.com/videos/politics/2018/09/29/trump-no-back-up-plan-kavanaugh-sot-nr-vpx.cnn/video/playlists/top-news-videos/,200
https://www.cnn.com/2018/09/21/us/florence-carolinas-flooding-wxc/index.html,200
https://www.cnn.com/2018/09/17/australia/australia-strawberry-contamination-investigation-intl/index.html,200
https://www.cnn.com/2018/09/22/us/florence-carolinas-flooding-saturday-wxc/index.html,200
https://www.cnn.com/profiles/rachel-crane-profile,200
https://www.cnn.com/videos/politics/2018/09/27/kavanaugh-opening-statement-national-disgrace-sot-vpx.cnn/video/playlists/top-news-videos/,200
https://www.cnn.com/travel/article/cote-steakhouse-new-york-city/index.html,200
https://www.cnn.com/2018/09/14/australia/scott-morrison-fatman-scoop-twitter-intl/index.html,200
https://www.cnn.com/2017/11/15/opinions/op-ed-christy-turlington-burns-every-mother-counts-2017/index.html,200
https://www.cnn.com/profiles/gary-tuchman-profile,200
https://www.cnn.com/2017/10/23/health/72-new-breast-cancer-mutations-study/index.html,200
https://www.cnn.com/2018/09/11/weather/gallery/hurricane-florence/index.html,200
https://www.cnn.com/profiles/chad-myers-profile,200
https://www.cnn.com/travel/article/emeril-lagasse-new-orleans/index.html,200
https://www.cnn.com/2017/11/29/health/toys-r-us-clay-mold-recall/index.html,200
https://www.cnn.com/profiles/elizabeth-cohen,200
https://www.cnn.com/2017/10/04/health/mental-illness-zack-mcdermott/index.html,200
https://www.cnn.com/videos/politics/2018/09/26/trump-un-speech-laughing-with-me-sot-tsr-vpx.cnn/video/playlists/top-news-videos/,200
https://www.cnn.com/profiles/jeremy-diamond,200
https://www.cnn.com/2017/11/03/health/who-is-the-boss-go-ask-your-dad/index.html,200
https://www.cnn.com/profiles/ashleigh-banfield-profile,200
https://www.cnn.com/travel/article/all-about-mooncakes/index.html,200
https://www.cnn.com/2017/10/20/health/phthalates-banned-in-childrens-toys/index.html,200
https://www.cnn.com/profiles/brooke-baldwin-profile,200
https://www.cnn.com/2018/01/18/health/metoo-younger-girls/index.html,200
https://www.cnn.com/videos/world/2018/09/17/typhoon-mangkhut-aftermath-lon-orig.cnn,200
https://www.cnn.com/2017/10/23/health/children-autism-hospitals-partner/index.html,200
https://www.cnn.com/2017/11/20/health/spit-test-concussion-children-study/index.html,200
https://www.cnn.com/travel/article/chef-deb-paquette-nashville-tennessee/index.html,200
https://www.cnn.com/videos/world/2018/09/28/air-niugini-plane-lands-short-of-runway-vpx.cnn/video/playlists/top-news-videos/,200
https://www.cnn.com/profiles/john-king-profile,200
https://www.cnn.com/profiles/stephen-collinson,200
https://www.cnn.com/videos/politics/2018/09/28/michelle-obama-politics-depressing-dad-story-sot-vpx.cnn/video/playlists/top-news-videos/,200
https://www.cnn.com/2018/08/30/australia/australia-catholic-church-response-intl/index.html,200
https://www.cnn.com/videos/us/2018/09/17/hurricane-florence-derek-van-dam-wxc-orig-llr-ms.cnn,200
https://www.cnn.com/profiles/don-lemon-profile,200
https://www.cnn.com/2018/09/25/entertainment/bill-cosby-analysis/index.html,200
https://www.cnn.com/2017/10/12/health/sesame-street-trauma/index.html,200
https://www.cnn.com/profiles/amanda-davies,200
https://www.cnn.com/2017/11/01/health/zikas-forgotten-women-mothers-babies/index.html,200
https://www.cnn.com/2017/11/14/health/kentucky-last-abortion-clinic/index.html,200
https://www.cnn.com/2018/09/23/asia/abhilash-tomy-golden-globe-race/index.html,200
https://www.cnn.com/profiles/sara-ganim-profile,200
https://www.cnn.com/2017/11/21/health/self-inflicted-injury-cdc-study/index.html,200
https://www.cnn.com/2018/02/28/health/girls-perfection-depression-anxiety/index.html,200
https://www.cnn.com/2018/09/21/entertainment/rihanna-ambassador-barbados/index.html,200
https://www.cnn.com/profiles/lisa-ling-profile,200
https://www.cnn.com/profiles/veronica-stracqualursi,200
https://www.cnn.com/2018/09/20/australia/australia-shark-attacks-intl/index.html,200
https://www.cnn.com/2017/11/10/health/screen-decisions-go-ask-your-dad/index.html,200
https://www.cnn.com/2017/11/29/health/sexual-harassment-talk-to-kids/index.html,200
https://www.cnn.com/2018/09/20/us/plastic-straws-banned-in-california/index.html,200
https://www.cnn.com/2018/09/21/entertainment/jane-fonda-in-five-acts-review/index.html,200
https://www.cnn.com/2018/09/24/entertainment/carrie-underwood-chart-history/index.html,200
https://www.cnn.com/2018/09/21/entertainment/sanaa-lathan-nappily/index.html,200
https://www.cnn.com/profiles/hala-gorani-profile,200
https://www.cnn.com/2018/09/21/entertainment/alec-baldwin-trump-snl/index.html,200
https://www.cnn.com/travel/article/nina-compton-new-orleans/index.html,200
https://www.cnn.com/profiles/bill-weir-profile,200
https://www.cnn.com/videos/politics/2018/09/29/linda-sarsour-womens-march-kavanaugh-newday-sot-vpx.cnn/video/playlists/top-news-videos/,200
https://www.cnn.com/profiles/elise-labott-profile,200
https://www.cnn.com/2018/09/25/entertainment/will-smith-birthday/index.html,200
https://www.cnn.com/2017/11/03/health/surrogate-mom-two-babies/index.html,200
https://www.cnn.com/travel/article/donald-link-new-orleans/index.html,200
https://www.cnn.com/profiles/dave-briggs-profile,200
https://www.cnn.com/2017/11/02/health/youth-football-parent-curve/index.html,200
https://www.cnn.com/2018/09/27/australia/abc-news-australia-management-intl/index.html,200
https://www.cnn.com/2018/09/24/middleeast/iran-attack-military-parade-intl/index.html,200
https://www.cnn.com/2017/04/06/health/fifth-trimester-working-mom-resources-parenting/index.html,200
https://www.cnn.com/profiles/randi-kaye-profile,200
https://www.cnn.com/2018/09/19/middleeast/yemen-save-the-children-intl/index.html,200
https://www.cnn.com/2018/09/23/middleeast/isis-video-iran-military-parade/index.html,200
https://www.cnn.com/videos/us/2018/09/27/body-found-believed-to-be-missing-nc-boy-presser-sot-vpx.wbtv/video/playlists/top-news-videos/,200
https://www.cnn.com/2018/09/27/middleeast/trump-two-state-solution-oren-intl/index.html,200
http://www.cnn.com/specials/middleeast/inside-the-middle-east,301
https://www.cnn.com/profiles/brian-todd-profile,200
https://www.cnn.com/2016/12/14/architecture/tower-dubai-creek-tallest-skyscraper/index.html,301
https://www.cnn.com/travel/article/downtown-los-angeles-restaurants/index.html,200
https://www.cnn.com/2018/09/25/middleeast/syria-defense-russia-israel-intl/index.html,200
https://www.cnn.com/2017/11/03/health/parenting-wisdom-project/index.html,200
https://www.cnn.com/2018/09/25/middleeast/german-syrian-conviction-intl/index.html,200
https://www.cnn.com/2017/08/30/health/kids-healthy-eating-parent-tips/index.html,200
https://www.cnn.com/profiles/david-mckenzie,200
https://www.cnn.com/2018/03/02/health/childrens-programming-female-empowerment-role-models/index.html,200
https://www.cnn.com/style/article/dubai-first-skyscraper-dwtc/index.html,200
https://www.cnn.com/profiles/nina-dos-santos,200
https://www.cnn.com/2018/09/23/middleeast/iran-attack-military-parade-intl/index.html,200
https://www.cnn.com/2018/09/13/health/australia-abortion-laws-partner/index.html,200
https://www.cnn.com/travel/videos/foodanddrink/2018/09/13/space-champagne-zero-gravity-bell-pkg-vpx.cnn,200
https://www.cnn.com/profiles/jim-bittermann,200
https://www.cnn.com/videos/world/2018/09/28/indonesia-earthquake-palu-vpx.cnn/video/playlists/top-news-videos/,200
https://www.cnn.com/2018/09/27/middleeast/prehistoric-egyptians-mummified-bodies-before-pharaohs/index.html,200
https://www.cnn.com/2018/09/11/australia/australia-racist-cartoon-serena-intl/index.html,200
https://www.cnn.com/travel/videos/foodanddrink/2018/08/30/peaches-food-truck-la.cnn,200
https://www.cnn.com/2018/09/28/middleeast/israel-gaza-unrest/index.html,200
https://www.cnn.com/2018/09/28/asia/india-temple-women-banned-intl/index.html,200
https://www.cnn.com/travel/article/food-asturias-spain/index.html,200
https://www.cnn.com/videos/politics/2018/09/27/christine-blasey-ford-testimony-timeline-kavanaugh-sot-vpx.cnn/video/playlists/top-news-videos/,200
https://www.cnn.com/2018/09/25/middleeast/iranian-president-denies-trump-meeting-intl/index.html,200
https://www.cnn.com/profiles/rene-marsh-profile,200
https://www.cnn.com/2017/02/21/health/sitcoms-parenting-lessons-history-of-comedy/index.html,200
https://www.cnn.com/2018/09/22/middleeast/iran-attack-analysis---intl/index.html,200
https://www.cnn.com/2018/03/02/africa/gallery/ancient-egypt/index.html,200
https://www.cnn.com/profiles/lynn-smith,200
https://www.cnn.com/2018/09/26/middleeast/trump-bolton-iran-analysis-npw-intl/index.html,200
https://www.cnn.com/2017/10/31/health/potty-training-parenting-without-borders-explainer/index.html,200
https://www.cnn.com/specials/middleeast/global-gateway,200
https://www.cnn.com/travel/article/berlin-nightlife/index.html,200
https://www.cnn.com/2017/11/07/health/adoption-tax-credit-families/index.html,200
https://www.cnn.com/videos/politics/2018/09/26/donald-trump-justin-trudeau-canada-meeting-tsr-vpx.cnn/video/playlists/top-news-videos/,200
https://www.cnn.com/2017/10/30/health/parents-children-sleep-depression-partner/index.html,200
https://www.cnn.com/travel/article/uk-checkers-michelin-star/index.html,200
https://www.cnn.com/2017/10/12/health/uganda-adoptions-investigation-ac360/index.html,200
https://www.cnn.com/profiles/stephanie-elam-profile,200
https://www.cnn.com/2018/06/20/middleeast/saudi-archaeology/index.html,200
https://www.cnn.com/travel/article/best-restaurants-philadelphia/index.html,200
https://www.cnn.com/videos/politics/2018/09/29/alyssa-milano-kavanaugh-hearing-bpr-nr-vpx.cnn/video/playlists/top-news-videos/,200
https://www.cnn.com/2017/08/31/health/social-skills-tech-parenting-partner/index.html,200
