URLs Downloaded, size, # of outlinks found, content-type
https://www.cnn.com/travel/article/kamau-bell-anthony-bourdain-kenya/index.html?gallery=1,155577,51,text/html
https://www.cnn.com/2015/04/28/opinions/liu-freddie-gray/index.html,1751200,332,text/html
https://www.cnn.com/2015/11/24/opinions/liu-race-poll/index.html,1786251,233,text/html
https://www.cnn.com/2017/10/05/opinions/gun-safety-now-opinion-liu/index.html,1719851,199,text/html
http://www.cnn.com/2009/POLITICS/02/24/obama.speech/index.html,50019,67,text/html
http://www.cnn.com/2009/POLITICS/04/14/first.dog/,41703,55,text/html
http://www.cnn.com/2011/POLITICS/05/24/obama.europe.visit/,46238,37,text/html
https://www.cnn.com/style/amp/saype-artist-refugees-style-trnd-intl/index.html,52773,23,text/html
https://www.cnn.com/2017/10/10/us/california-wildfire-by-the-numbers/index.html,1718593,195,text/html
https://www.cnn.com/style/article/hm-hijab-model/index.html,405037,37,text/html
https://www.cnn.com/videos/cnnmoney/2017/11/20/harvey-weinstein-secret-hit-list-report-belloni-intv-nr.cnn/video/playlists/harvey-weinstein/,1807184,204,text/html
https://www.cnn.com/style/article/michael-jackson-on-the-wall-national-portrait-gallery/index.html,180289,52,text/html
https://www.cnn.com/2018/09/24/politics/south-korea-trade-deal-korus-trump/index.html,1545858,85,text/html
http://www.cnn.com/2011/POLITICS/03/28/us.libya/,46897,34,text/html
https://www.cnn.com/2018/05/21/politics/gina-haspel-trump-cia/index.html,1728488,111,text/html
https://www.cnn.com/2018/04/26/politics/melania-trump-birthday-present/index.html,1731202,113,text/html
https://www.cnn.com/style/amp/voice-memo-bruce-talamon/index.html,62075,23,text/html
https://www.cnn.com/2018/08/13/opinions/omarosa-trump-cult-like-presidency-dantonio/index.html,1733634,201,text/html
https://www.cnn.com/2018/05/02/politics/teacher-of-the-year-mandy-manning-white-house-trump/index.html,1666570,83,text/html
http://www.cnn.com/2009/POLITICS/08/06/sonia.sotomayor/index.html,48873,60,text/html
https://www.cnn.com/travel/article/new-york-hamptons-guide/index.html,139399,62,text/html
https://www.cnn.com/2018/06/05/politics/donald-trump-inspector-general-report-james-comey/index.html,1667542,84,text/html
http://www.cnn.com/2010/POLITICS/02/17/economic.stimulus.2010/,47205,36,text/html
https://www.cnn.com/travel/article/top-beaches-united-states-2018/index.html,115819,45,text/html
https://www.cnn.com/2018/04/26/opinions/trump-fox-news-interview-dantonio-intl/index.html,1801998,227,text/html
https://www.cnn.com/2017/10/17/opinions/stars-collide-research-funding-lincoln-opinion/index.html,1719520,209,text/html
https://www.cnn.com/2018/06/08/politics/russia-g7/index.html,1739341,117,text/html
https://www.cnn.com/2017/10/01/us/high-school-football-kicked-off-protest/index.html,1780274,227,text/html
https://www.cnn.com/videos/tech/2015/01/20/fake-stories-internet-psa-lisas-desk-orig-mg.cnn/video/playlists/fake-news/,1806080,203,text/html
https://www.cnn.com/2018/05/03/politics/stormy-daniels-payment-trump/index.html,1730506,114,text/html
https://www.cnn.com/2018/09/11/politics/trump-ireland-trip/index.html,1544678,85,text/html
https://www.cnn.com/travel/amp/montauk-new-york-fall/index.html,52928,33,text/html
https://www.cnn.com/2018/06/14/opinions/new-york-ag-lawsuit-trump-opinion-dantonio/index.html,1719943,204,text/html
https://www.cnn.com/2017/09/26/opinions/first-amendment-football-protest-callan-opinion/index.html,1781542,231,text/html
https://www.cnn.com/travel/amp/berlin-restaurants/index.html,58889,26,text/html
https://www.cnn.com/2018/05/24/politics/donald-trump-immigration-courts/index.html,1676319,89,text/html
https://www.cnn.com/2018/05/30/politics/donald-trump-jeff-sessions-attorney-general/index.html,1743485,125,text/html
https://www.cnn.com/travel/article/berlin-restaurants/index.html?gallery=5,144883,64,text/html
http://www.cnn.com/2010/OPINION/05/06/pogrebin.pill.roundup/,65022,61,text/html
https://www.cnn.com/travel/article/berlin-restaurants/index.html?gallery=3,144883,64,text/html
https://www.cnn.com/2018/05/09/politics/trump-nobel-prize/index.html,1737154,118,text/html
https://www.cnn.com/videos/tv/2017/03/05/new-name-for-fake-news-viral-deception.cnn/video/playlists/fake-news/,1806738,205,text/html
https://www.cnn.com/travel/article/berlin-restaurants/index.html?gallery=1,144883,64,text/html
https://www.cnn.com/travel/amp/spike-island-ireland/index.html,65261,18,text/html
https://www.cnn.com/videos/politics/2018/01/26/trump-boos-calls-media-fake-davos.cnn/video/playlists/fake-news/,1762737,102,text/html
https://www.cnn.com/2018/05/11/politics/joe-biden-john-mccain/index.html,1683675,89,text/html
https://www.cnn.com/travel/article/italy-prison-islands/index.html,167155,76,text/html
https://www.cnn.com/2018/09/05/opinions/ny-times-op-ed-writer-took-huge-gamble-opinion-dantonio/index.html,1789690,232,text/html
http://www.cnn.com/travel/destinations/ireland,118140,60,text/html
https://www.cnn.com/videos/politics/2016/11/17/fake-news-social-media-tapper-dnt-lead.cnn/video/playlists/fake-news/,1762568,104,text/html
https://www.cnn.com/2018/04/26/politics/donald-trump-james-comey-moscow/index.html,1666277,84,text/html
https://www.cnn.com/specials/tech/the-art-of-movement,1642030,241,text/html
https://www.cnn.com/travel/article/spike-island-ireland/index.html?gallery=1,145996,53,text/html
https://www.cnn.com/travel/article/spike-island-ireland/index.html?gallery=2,145996,53,text/html
https://www.cnn.com/2018/09/04/politics/white-house-response-bob-woodward/index.html,1678745,93,text/html
https://www.cnn.com/2018/05/24/politics/donald-trump-north-korea-meeting-nuclear/index.html,1673106,89,text/html
http://www.cnn.com/interactive/2017/hln/beyond-reasonable-doubt/media/BTD_Logo.png,74213,0,image/png
https://www.cnn.com/2018/08/01/opinions/what-trump-is-doing-to-america-is-not-normal-opinion-dantonio/index.html,1802804,235,text/html
https://www.cnn.com/2015/06/06/us/belmont-stakes-american-pharoah/index.html,1764010,224,text/html
http://www.cnn.com/interactive/2017/hln/beyond-reasonable-doubt/media/HLN_2017_new_logo.png,2513,0,image/png
https://www.cnn.com/2018/05/25/politics/trump-weinstein-allegations/index.html,1545375,83,text/html
https://www.cnn.com/videos/politics/2018/09/25/trump-united-nations-zeleny-dnt-lead-vpx.cnn/video/playlists/trump-this-week/,1724920,89,text/html
http://www.cnn.com/2011/POLITICS/07/12/medal.of.honor/,34477,27,text/html
https://www.cnn.com/2018/07/31/politics/trump-3-d-printed-guns/index.html,1760712,122,text/html
https://www.cnn.com/2018/07/13/opinions/donald-trumps-disastrous-visit-to-uk-dantonio/index.html,1719428,201,text/html
https://www.cnn.com/style/amp/is-the-iran-art-boom-under-threat/index.html,67848,28,text/html
https://www.cnn.com/2015/06/05/entertainment/jaws-movie-40th-anniversary-feat/index.html,1699758,94,text/html
https://www.cnn.com/videos/tv/2016/11/27/the-real-problems-with-fake-news.cnn/video/playlists/fake-news/,1805844,205,text/html
http://www.cnn.com/2009/POLITICS/06/04/egypt.obama.speech/,58646,62,text/html
http://www.cnn.com/2010/US/03/07/selma.march.anniversary/,43676,27,text/html
https://www.cnn.com/2018/04/03/opinions/trump-immigration-propaganda-machine-opinion-dantonio/index.html,1719148,203,text/html
https://www.cnn.com/2018/05/18/politics/veterans-affairs-robert-wilkie/index.html,1739635,118,text/html
https://www.cnn.com/2018/05/10/politics/trump-north-korea-freed-americans/index.html,1718088,107,text/html
https://www.cnn.com/style/amp/victorias-secret-size-inclusive-refinery-29/index.html,57739,46,text/html
https://www.cnn.com/2018/09/06/politics/trump-new-york-times-op-ed/index.html,1741605,121,text/html
https://www.cnn.com/videos/tv/2016/10/30/rs-fake-news.cnn/video/playlists/fake-news/,1805363,204,text/html
https://www.cnn.com/2018/05/30/politics/right-to-try-donald-trump/index.html,1544870,84,text/html
https://www.cnn.com/2018/08/21/opinions/the-swamp-slime-is-oozing-toward-trump-dantonio/index.html,1821690,226,text/html
http://www.cnn.com/interactive/2011/05/living/infographic.boomer/,15531,14,text/html
https://www.cnn.com/2018/05/28/politics/teacher-trump-grammar-letter/index.html,1666241,87,text/html
https://www.cnn.com/style/article/maria-borges-victorias-secret-natural-hair-feat/index.html,136420,36,text/html
http://www.cnn.com/2014/02/18/showbiz/tv/jimmy-fallon-tonight-show-debut/,46943,45,text/html
https://www.cnn.com/videos/politics/2018/09/19/trump-comments-on-brett-kavanaugh-accusations-sot-nr-vpx.cnn/video/playlists/trump-this-week/,1724152,90,text/html
https://www.cnn.com/videos/politics/2018/09/25/jay-sekulow-trump-rosenstein-investigation-clapper-new-day-vpx.cnn/video/playlists/trump-this-week/,1723822,89,text/html
https://www.cnn.com/style/article/syrian-artist-depicts-trump-as-refugee/index.html,424264,43,text/html
https://www.cnn.com/2018/03/25/opinions/stormy-holds-mirror-up-to-trump-dantonio/index.html,1721381,199,text/html
https://www.cnn.com/2015/01/13/europe/france-charlie-hebdo-attack-trail/index.html,1760590,200,text/html
http://www.cnn.com/2011/US/06/07/greensboro.race/,51875,45,text/html
https://www.cnn.com/2017/09/04/opinions/liberal-arts-degrees-not-useless-opinion-cox/index.html,1628971,221,text/html
https://www.cnn.com/videos/politics/2017/05/30/wh-briefing-acosta-spicer-fake-news.cnn/video/playlists/fake-news/,1763088,103,text/html
https://www.cnn.com/style/article/muslims-of-america-portraits/index.html,191838,53,text/html
http://www.cnn.com/2013/09/14/us/birmingham-church-bombing-anniversary-victims-siblings/,126413,96,text/html
https://www.cnn.com/2015/01/13/world/kouachi-brothers-radicalization/index.html,1833518,226,text/html
https://www.cnn.com/2017/03/05/opinions/trumps-worrying-foreign-policy-nossel-opinion/index.html,1724092,202,text/html
https://www.cnn.com/2017/07/29/opinions/trump-message-ms13-speech-opinion-reyes/index.html,1741568,211,text/html
https://www.cnn.com/2018/06/09/opinions/jeff-sessions-hugh-hewitt-migrant-families-opinion-reyes/index.html,1829401,252,text/html
https://www.cnn.com/videos/world/2017/02/15/denying-fake-news-foster-pkg.cnn/video/playlists/fake-news/,1807062,206,text/html
https://www.cnn.com/2017/08/15/opinions/joe-arpaio-is-not-above-the-law-reyes/index.html,1766567,210,text/html
https://www.cnn.com/2018/05/01/opinions/muellers-questions-red-cape-and-trump-is-the-bull-opinion-dantonio/index.html,1719945,197,text/html
https://www.cnn.com/2017/08/21/opinions/dont-come-to-phoenix-reyes/index.html,1767945,208,text/html
https://www.cnn.com/style/article/everyday-middle-east/index.html,189453,41,text/html
https://www.cnn.com/2018/09/06/politics/trump-montana-rally/index.html,1675013,91,text/html
https://www.cnn.com/2018/01/22/opinions/complicit-trump-ad-immigration-raul-reyes-opinion/index.html,1732527,212,text/html
https://www.cnn.com/2018/05/21/opinions/republicans-petition-daca-opinion-reyes/index.html,1753638,207,text/html
https://www.cnn.com/videos/politics/2018/09/19/trump-north-carolina-visit-talks-kavanaugh-lake-norman-zeleny-dnt-tsr-vpx.cnn/video/playlists/trump-this-week/,1728005,93,text/html
https://www.cnn.com/specials/world/shooting-at-charlie-hebdo,1655392,252,text/html
https://www.cnn.com/2018/09/04/opinions/king-baby-opinion-dantonio/index.html,1720986,210,text/html
https://www.cnn.com/2018/08/08/opinions/stephen-miller-assault-citizenship-reyes/index.html,1718167,210,text/html
https://www.cnn.com/2017/08/17/opinions/what-the-white-supremacist-view-of-history-leaves-out-opinion-carr/index.html,1762297,215,text/html
https://www.cnn.com/2015/01/10/living/questions-islam/index.html,1822082,300,text/html
https://www.cnn.com/2018/02/27/opinions/oakland-mayor-warning-on-ice-raids-reyes/index.html,1765512,207,text/html
https://www.cnn.com/videos/cnnmoney/2018/09/24/us-china-trade-war-citizens-rivers-pkg-nr-vpx.cnn/video/playlists/trump-this-week/,1767919,192,text/html
https://www.cnn.com/2018/05/04/opinions/honduras-tps-trump-reyes/index.html,1753973,211,text/html
https://www.cnn.com/videos/politics/2017/06/28/white-house-briefing-sanders-fake-news-karem-newday.cnn/video/playlists/fake-news/,1762873,103,text/html
https://www.cnn.com/2018/03/08/opinions/sessions-problem-with-california-is-bogus-reyes/index.html,1749424,205,text/html
https://www.cnn.com/videos/politics/2017/04/02/protester-pushed-trump-rally-louisville-kashiya-nwanguma-sot.wlky/video/playlists/trump-this-week/,1733679,90,text/html
https://www.cnn.com/2015/01/11/europe/france-terror-suspects-connection/index.html,1753797,188,text/html
https://www.cnn.com/videos/politics/2018/09/25/rod-rosenstein-trump-meeting-jarrett-lead-dnt-vpx.cnn/video/playlists/trump-this-week/,1725626,91,text/html
https://www.cnn.com/2017/07/23/opinions/san-antonio-incident-opinion-reyes/index.html,1721061,203,text/html
https://www.cnn.com/videos/politics/2018/09/17/donald-trump-declassify-documents-russia-perez-tsr-vpx.cnn/video/playlists/trump-this-week/,1726363,91,text/html
https://www.cnn.com/2017/10/11/asia/north-korea-technological-capabilities/index.html,1820458,229,text/html
https://www.cnn.com/videos/politics/2018/09/24/north-korea-second-summit-trump-todd-dnt-tsr-vpx.cnn/video/playlists/trump-this-week/,1724804,91,text/html
https://www.cnn.com/politics/live-news/trump-hurricane-florence/h_d5621b40ce2fff5538c031e3784fac47,281790,29,text/html
https://www.cnn.com/videos/politics/2018/09/25/donald-trump-kavanaugh-democrats-con-job-obstruction-sot-vpx.cnn/video/playlists/trump-this-week/,1723704,88,text/html
https://www.cnn.com/videos/politics/2018/08/10/tapper-fact-check-trump-trade-deficits-orig.cnn/video/playlists/trump-this-week/,1725651,92,text/html
https://www.cnn.com/2017/12/07/opinions/steve-bannons-shameful-dog-whistle-reyes/index.html,1750423,213,text/html
https://www.cnn.com/2018/04/20/opinions/rudy-giuliani-joins-trump-team-now-what-louis-opinion/index.html,1744290,201,text/html
https://www.cnn.com/2017/10/04/opinions/arpaio-case-is-not-over-yet-reyes/index.html,1726505,216,text/html
https://www.cnn.com/2018/07/18/opinions/tucker-carson-mexico-lame-deflect-trump-russia-outrage-reyes/index.html,1788173,239,text/html
https://www.cnn.com/2018/07/25/opinions/cohens-released-trump-recording-muck-opinion-dantonio/index.html,1814679,235,text/html
https://www.cnn.com/videos/politics/2017/05/30/tapper-donald-trump-unnamed-sources-consider-the-source-sot-lead.cnn/video/playlists/fake-news/,1764450,104,text/html
https://www.cnn.com/2017/10/31/opinions/bicycle-terrorist-attack-new-york-louis/index.html,1714855,200,text/html
https://www.cnn.com/2018/04/23/opinions/taken-from-their-parents-there-is-nothing-right-about-this-reyes/index.html,1765160,204,text/html
https://www.cnn.com/2017/09/26/opinions/trumps-lack-of-empathy-about-puerto-rico-reyes/index.html,1810399,249,text/html
https://www.cnn.com/2017/11/13/opinions/daca-post-office-reyes/index.html,1766861,209,text/html
https://www.cnn.com/2017/10/12/opinions/trump-abandoning-puerto-rico-reyes/index.html,1896200,312,text/html
https://www.cnn.com/2018/01/18/opinions/the-needs-of-the-politicians-and-those-of-the-people-are-on-a-collision-course-louis/index.html,1764466,194,text/html
https://www.cnn.com/videos/us/2016/12/05/newday-gun-incident-fake-news-johns-live.cnn/video/playlists/fake-news/,1807925,206,text/html
https://www.cnn.com/2016/07/14/health/zika-semen-cdc/index.html,1627008,220,text/html
https://www.cnn.com/2015/01/10/world/france-paris-who-were-terror-victims/index.html,1807276,239,text/html
https://www.cnn.com/2018/06/29/opinions/trump-clueless-about-global-market-dantonio/index.html,1789950,240,text/html
https://www.cnn.com/2018/02/12/opinions/guess-who-will-pay-for-trumps-newest-pipe-dream-louis/index.html,1778020,217,text/html
https://www.cnn.com/2018/09/06/politics/wage-growth-white-house/index.html,1667650,92,text/html
https://www.cnn.com/videos/us/2018/09/15/wilmington-firefighters-pray-florence-new-day-vpx.cnn,1805015,203,text/html
https://www.cnn.com/2016/07/12/politics/senate-bills-zika-opioid-heroin-addiction-military/index.html,1670897,83,text/html
https://www.cnn.com/2018/04/02/opinions/trumps-ignorance-about-daca-is-stunning-reyes/index.html,1810041,241,text/html
https://www.cnn.com/2018/03/23/opinions/playboy-model-who-told-of-affair-trump-shows-more-bravery-dantonio/index.html,1719122,196,text/html
https://www.cnn.com/videos/politics/2018/09/09/pence-lie-detector-test-nyt-op-ed-sot-nr-vpx.cnn,1759979,100,text/html
https://www.cnn.com/2018/08/20/opinions/randolph-county-georgia-voting-rights-errol-louis/index.html,1737396,205,text/html
https://www.cnn.com/2018/08/21/opinions/trump-speaks-perfect-english-bias-reyes/index.html,1721273,209,text/html
https://www.cnn.com/2018/05/10/opinions/michael-cohen-essential-consultants-threat-dantonio/index.html,1736697,204,text/html
https://www.cnn.com/videos/us/2018/09/18/florence-natpkg.cnn,1805344,202,text/html
https://www.cnn.com/2016/07/15/health/zika-women-sex-transmission/index.html,1666690,257,text/html
https://www.cnn.com/videos/tv/2016/11/20/fighting-back-against-fake-news.cnn/video/playlists/fake-news/,1806554,205,text/html
https://www.cnn.com/2017/11/01/us/criminal-complaint-new-york-terror-attack/index.html,1753059,194,text/html
https://www.cnn.com/2018/09/11/politics/donald-trump-september-11-hurricane/index.html,1552558,98,text/html
https://www.cnn.com/videos/politics/2018/09/10/hassett-trump-gdp-tweet-false-whpb-sot-vpx.cnn,1762374,100,text/html
https://www.cnn.com/videos/world/2018/06/22/what-to-know-about-recep-tayyip-erdogan-turkey-lon-orig.cnn/video/playlists/recep-tayyip-erdogan/,1773893,191,text/html
https://www.cnn.com/videos/world/2015/12/01/who-is-recep-tayyip-erdogan-anderson-orig-rts.cnn/video/playlists/recep-tayyip-erdogan/,1771952,191,text/html
https://www.cnn.com/2018/06/22/us/nyc-terror-attack-new-charges/index.html,1770527,216,text/html
https://www.cnn.com/videos/world/2017/01/12/turkey-parliament-brawl-erdogan-orig.cnn/video/playlists/recep-tayyip-erdogan/,1773022,191,text/html
https://www.cnn.com/videos/world/2017/04/18/erdogan-turkey-referendum-anderson-interview-sdg-orig.cnn/video/playlists/recep-tayyip-erdogan/,1772728,191,text/html
https://www.cnn.com/videos/world/2018/01/19/mosul-isis-one-year-trump-damon-pkg.cnn/video/playlists/the-fight-against-isis/,1797522,200,text/html
https://www.cnn.com/videos/world/2016/07/16/attempted-coup-in-turkey-orig.cnn/video/playlists/recep-tayyip-erdogan/,1773825,192,text/html
https://www.cnn.com/videos/us/2016/12/06/fake-news-hillary-clinton-pizzagate-stelter-dnt-erin.cnn/video/playlists/fake-news/,1807378,207,text/html
https://www.cnn.com/videos/world/2017/05/19/erdogan-watches-brawl-outside-embassy-lon-orig.cnn/video/playlists/recep-tayyip-erdogan/,1772219,192,text/html
https://www.cnn.com/2018/09/20/politics/ricardo-rossello-puerto-rico-death-toll-cnntv/index.html,1667818,86,text/html
https://www.cnn.com/2018/06/07/opinions/trump-time-cover-opinion-dantonio/index.html,1792946,232,text/html
https://www.cnn.com/2017/10/11/politics/harvey-weinstein-donald-trump-access-hollywood/index.html,1763968,126,text/html
https://www.cnn.com/2018/06/27/opinions/ocasio-cortez-donovan-primaries-louis/index.html,1748141,204,text/html
https://www.cnn.com/videos/world/2017/07/04/turkey-protest-march-erdogan-sje-lon-orig.cnn/video/playlists/recep-tayyip-erdogan/,1773046,191,text/html
https://www.cnn.com/2015/01/15/entertainment/gallery/2015-oscars-nominees/index.html,1545696,84,text/html
https://www.cnn.com/2018/03/07/opinions/in-saying-goodbye-to-cohn-trump-has-his-eyes-on-the-prize-louis/index.html,1746169,194,text/html
https://www.cnn.com/videos/politics/2016/12/05/comet-ping-pong-pizzagate-investigation-brown-lead-dnt.cnn/video/playlists/fake-news/,1764056,104,text/html
https://www.cnn.com/videos/world/2017/03/06/erdogan-president-turkey-nazi-remarks-germany-sfc-orig.cnn/video/playlists/recep-tayyip-erdogan/,1773680,191,text/html
https://www.cnn.com/videos/tv/2015/01/19/tl-variety-brent-lang-lead-intv.cnn,1787337,198,text/html
https://www.cnn.com/videos/politics/2018/01/15/jeff-flake-fake-news-trump-journalist-sot-amanpour.cnn/video/playlists/fake-news/,1763005,103,text/html
https://www.cnn.com/2018/04/25/opinions/comey-town-hall-commentary-errol-louis-opinion/index.html,1712572,190,text/html
https://www.cnn.com/2018/08/16/politics/turkey-us-sanctions-pastor-mnuchin/index.html,1668696,86,text/html
https://www.cnn.com/2018/08/05/middleeast/iran-military-exercise-strait-of-hormuz/index.html,1712768,192,text/html
https://www.cnn.com/videos/politics/2017/09/22/erdogan-turkey-new-york-incident-jnd-orig-vstop.cnn/video/playlists/recep-tayyip-erdogan/,1730995,89,text/html
https://www.cnn.com/2017/11/17/opinions/facebook-news-feed-algorithm-emily-bell-opinion/index.html,1578759,196,text/html
https://www.cnn.com/videos/world/2015/02/18/newday-bergen-isis-enemies-apocalypse.cnn/video/playlists/the-fight-against-isis/,1803685,203,text/html
https://www.cnn.com/2018/07/26/opinions/the-shocking-revelation-from-pompeo-hearing-errol-louis/index.html,1731140,190,text/html
https://www.cnn.com/2018/08/27/opinions/trump-mccain-leadership-scorecard-dantonio/index.html,1716257,202,text/html
https://www.cnn.com/videos/world/2017/03/30/how-isis-evolved-ward-sdg-orig.cnn/video/playlists/the-fight-against-isis/,1796344,199,text/html
https://www.cnn.com/2017/12/08/opinions/paul-ryan-delivers-the-ugly-news-on-medicare-louis/index.html,1765731,197,text/html
https://www.cnn.com/2018/01/11/opinions/republicans-greitens-scandal-whats-next-louis-opinion/index.html,1733993,210,text/html
https://www.cnn.com/videos/world/2018/01/23/kidnapped-yazidi-child-raised-by-american-isis-fighter-damon-pkg.cnn/video/playlists/the-fight-against-isis/,1800454,199,text/html
https://www.cnn.com/videos/politics/2018/09/06/nyt-oped-white-house-fallout-jake-tapper-monologue-lead-vpx.cnn/video/playlists/nyt-donald-trump-resistance-op-ed/,1754306,100,text/html
https://www.cnn.com/videos/politics/2016/12/02/robby-mook-kellyanne-conway-tapper-fake-news-origwx-allee.cnn/video/playlists/fake-news/,1763815,101,text/html
https://www.cnn.com/2018/05/08/opinions/schneiderman-resigns-errol-louis/index.html,1837877,233,text/html
https://www.cnn.com/videos/politics/2018/09/07/lindsey-graham-new-york-times-op-ed-reaction-vpx.cnn/video/playlists/nyt-donald-trump-resistance-op-ed/,1752858,98,text/html
https://www.cnn.com/videos/world/2017/10/20/raqqa-stadium-damon-lklv.cnn/video/playlists/the-fight-against-isis/,1796756,200,text/html
https://www.cnn.com/videos/world/2016/06/09/women-in-turkey-sdg-orig.cnn/video/playlists/recep-tayyip-erdogan/,1772439,191,text/html
https://www.cnn.com/videos/cnnmoney/2017/11/07/press-freedom-your-freedom.cnnmoney/video/playlists/fake-news/,1806561,204,text/html
https://www.cnn.com/2018/04/16/opinions/comey-drama-cop-against-the-con-man-opinion-dantonio/index.html,1725457,204,text/html
https://www.cnn.com/2018/03/02/opinions/why-americans-think-trump-is-a-racist-louis/index.html,1749195,201,text/html
https://www.cnn.com/2018/07/16/opinions/donald-trump-profile-cowardice-russia-dantonio/index.html,1720660,206,text/html
https://www.cnn.com/videos/cnnmoney/2018/09/21/e-scooter-crash-danger-injuries-burke-pkg-vpx.cnn/video/playlists/mobile-digital-shorts/,1762934,192,text/html
https://www.cnn.com/videos/world/2017/10/17/raqqa-isis-syria-drone-video-sje-lon-orig.cnn/video/playlists/the-fight-against-isis/,1797519,200,text/html
https://www.cnn.com/2018/08/30/opinions/nixon-cuomo-debate-louis/index.html,1790603,236,text/html
https://www.cnn.com/videos/politics/2018/09/06/trump-officials-deny-resistance-nyt-op-ed-collins-dnt-lead-vpx.cnn/video/playlists/nyt-donald-trump-resistance-op-ed/,1753809,100,text/html
https://www.cnn.com/2018/09/24/politics/united-nations-donald-trump-iran-north-korea/index.html,1727849,94,text/html
https://www.cnn.com/2018/09/15/politics/trump-tariffs-china-trade-war/index.html,1733925,120,text/html
https://www.cnn.com/2018/03/20/opinions/trump-legal-troubles-opinion-dantonio/index.html,1722672,204,text/html
https://www.cnn.com/2017/10/12/us/2016-presidential-election-investigation-fast-facts/index.html,1641451,335,text/html
https://www.cnn.com/2018/09/19/politics/anita-hill-clarence-thomas-allegations-timeline/index.html,1671358,89,text/html
https://www.cnn.com/2018/09/20/politics/us-cybersecurity-strategy-offense-john-bolton/index.html,1543595,83,text/html
https://www.cnn.com/2018/08/10/politics/immigration-lawyer-donald-trump-cnntv/index.html,1545971,82,text/html
https://www.cnn.com/2018/09/26/politics/donald-trump-brett-kavanaugh-nomination/index.html,1667392,86,text/html
https://www.cnn.com/style/article/design-miami-virtual-reality/index.html,190447,46,text/html
https://www.cnn.com/2018/05/18/opinions/rudy-giuliani-louis/index.html,1748118,196,text/html
https://www.cnn.com/videos/politics/2018/09/06/john-avlon-25th-amendment-new-york-times-op-ed-reality-check-newday-vpx.cnn/video/playlists/nyt-donald-trump-resistance-op-ed/,1754640,100,text/html
https://www.cnn.com/videos/politics/2018/09/18/2020-democratic-rankings-september-orig-bw.cnn/video/playlists/mobile-digital-shorts/,1720131,89,text/html
https://www.cnn.com/videos/world/2017/10/20/inside-a-former-isis-jail-in-raqqa-paton-walsh.cnn/video/playlists/the-fight-against-isis/,1797879,201,text/html
https://www.cnn.com/2018/09/28/politics/kavanaugh-week-in-review/index.html,1552288,116,text/html
https://www.cnn.com/videos/politics/2018/09/25/lah-kentucky-tight-race-pkg-ebof-vpx.cnn/video/playlists/mobile-digital-shorts/,1719895,90,text/html
https://www.cnn.com/videos/spanish/2018/09/06/bolsonaro-apunalan-burt-reynolds-maradona-fosa-veracruz-melania-nyt-digital-minutocnn-pm.cnn,1810830,202,text/html
https://www.cnn.com/style/article/google-tilt-brush/index.html,384798,39,text/html
https://www.cnn.com/2018/09/17/politics/kellyanne-conway-kavanaugh-accuser/index.html,1545582,83,text/html
https://www.cnn.com/2018/09/28/politics/china-unga-speech/index.html,1552714,88,text/html
https://www.cnn.com/2018/09/28/politics/hirono-fbi-investigation-three-credible-allegations-cnntv/index.html,1543431,82,text/html
https://www.cnn.com/2018/08/23/politics/jeff-sessions-donald-trump/index.html,1744469,120,text/html
https://www.cnn.com/style/article/oliver-giles-vr-art/index.html,183194,45,text/html
https://www.cnn.com/videos/entertainment/2018/09/29/snl-makeup-artist-louie-zakarian-orig.cnn/video/playlists/mobile-digital-shorts/,1720400,86,text/html
https://www.cnn.com/2016/05/03/politics/donald-trump-rafael-cruz-indiana/index.html,1879489,162,text/html
https://www.cnn.com/2018/09/15/politics/donald-trump-jr-defender/index.html?utm_campaign=Feed%3A%2Brss%2Fcnn_us%2B%28RSS%3A%2BCNN%2B-%2BU.S.%29&utm_medium=feed&utm_source=feedburner,1702711,103,text/html
https://www.cnn.com/2017/03/08/politics/cruz-trump-white-house-dinner/index.html,1673266,91,text/html
https://www.cnn.com/videos/tv/2016/03/24/cruz-trump-battle-latest-polls-sara-murray-politics-2016-lead-dnt.cnn,1786350,197,text/html
https://www.cnn.com/videos/politics/2016/05/03/donald-trump-rafael-cruz-lee-harvey-oswald-accusation-newday.cnn/video/playlists/donald-trump-vs-ted-cruz/,1895158,135,text/html
https://www.cnn.com/style/amp/artificial-intelligence-ai-art/index.html,70216,30,text/html
https://www.cnn.com/2018/07/27/politics/emoluments-trump-trump-hotel/index.html,1745340,126,text/html
http://www.cnn.com/US/9709/17/sheppard/index.html,12071,54,text/html
https://www.cnn.com/2016/11/28/us/melania-trump-fast-facts/index.html,1777097,233,text/html
https://www.cnn.com/videos/politics/2018/09/09/kellyanne-conway-nyt-op-ed-writer-create-chaos-sot-sotu-vpx.cnn/video/playlists/nyt-donald-trump-resistance-op-ed/,1753681,100,text/html
https://www.cnn.com/2018/09/09/politics/mike-pence-25th-amendment/index.html,1736632,119,text/html
https://www.cnn.com/videos/world/2017/10/19/where-is-isis-leader-abu-bakr-al-baghdadi-pkg-paton-walsh.cnn/video/playlists/the-fight-against-isis/,1798424,201,text/html
https://www.cnn.com/videos/spanish/2018/08/20/trump-melania-ciberacoso-mueller-twitter-directo-usa-vo.cnn,1806698,202,text/html
https://www.cnn.com/videos/politics/2018/09/18/trump-kavanaugh-allegations-hearing-ip-vpx.cnn/video/playlists/brett-kavanaugh-sexual-misconduct-allegations/,1772782,100,text/html
